"year","last_name, first_name","player_id","pitch_hand","api_pitch_type","n_pitches","release_speed","spin_rate","movement_inches","alan_active_spin_pct","active_spin","hawkeye_measured","movement_inferred","api_pitch_name","active_spin_formatted","hawkeye_measured_clock_minutes","movement_inferred_clock_minutes","diff_measured_inferred","diff2","diff_measured_inferred_minutes","hawkeye_measured_clock_hh","hawkeye_measured_clock_mm","movement_inferred_clock_hh","movement_inferred_clock_mm","diff_clock_hh","diff_clock_mm","hawkeye_measured_clock_label","movement_inferred_clock_label","diff_clock_label"
,"Bolton, Cody","675989","R","ST","124","83.6","2744","13.9",0.5909594182940315,0.5931182971090334,73.88015013419458,89.77606357038869,"Sweeper","59","210","180",-15.895913436194107,15.895913436194103,"30",3,30,3,0,0,30,"3:30","3:00","+0H 30M"
,"Taillon, Jameson","592791","R","ST","368","80.9","2711","15.6",0.6526867416386338,0.46543913201698983,70.00590185352367,90.7949133368066,"Sweeper","47","225","180",-20.789011483282934,20.789011483282945,"45",3,45,3,0,0,45,"3:45","3:00","+0H 45M"
,"Marinaccio, Ron","676760","R","ST","99","81.4","2346","12.4",0.532451381870366,0.44502517209617665,91.13292562188525,110.64979316274787,"Sweeper","45","180","135",-19.51686754086262,19.51686754086262,"45",3,0,2,15,0,45,"3:00","2:15","+0H 45M"
,"Ferguson, Caleb","657571","L","ST","30","80","2928","19.5",0.7980957307256581,0.6250985298829206,319.1611550037569,298.3475691100893,"Sweeper","63","435","480",20.813585893667607,20.813585893667604,"-45",7,15,8,0,0,45,"7:15","8:00","-0H 45M"
,"Espino, Paolo","502179","R","ST","37","76.8","2847","20.8",0.8288288092604229,0.7024556307779543,64.46362493343051,79.62422651171381,"Sweeper","70","225","195",-15.160601578283305,15.160601578283307,"30",3,45,3,15,0,30,"3:45","3:15","+0H 30M"
,"Weaver, Luke","596133","R","ST","90","83.2","2333","10.6",0.4777346542174568,0.5161923257833348,47.42066810196738,62.173952310146305,"Sweeper","52","270","240",-14.753284208178925,14.753284208178933,"30",4,30,4,0,0,30,"4:30","4:00","+0H 30M"
,"Campbell, Isaiah","663462","R","ST","69","82.1","2756","15.2",0.6306359273475328,0.5681457192023608,51.25516381694297,67.01907076242212,"Sweeper","57","255","225",-15.76390694547915,15.763906945479144,"30",4,15,3,45,0,30,"4:15","3:45","+0H 30M"
,"Phillips, Connor","683175","R","ST","97","84.4","2396","13.5",0.6051064647702723,0.4562959181261042,75.04819783414382,96.96979126878,"Sweeper","46","210","165",-21.92159343463618,21.92159343463617,"45",3,30,2,45,0,45,"3:30","2:45","+0H 45M"
,"Honeywell, Brent","641703","R","ST","160","81.5","2482","13.7",0.5959810044391656,0.5234411244373943,80.50610871456149,102.8388608175025,"Sweeper","52","195","150",-22.332752102941015,22.33275210294102,"45",3,15,2,30,0,45,"3:15","2:30","+0H 45M"
,"Kelley, Trevor","665001","R","ST","111","76","2494","16.9",0.6894214428068272,0.5427473375133965,95.60078846137033,111.8612524269817,"Sweeper","54","165","135",-16.260463965611365,16.26046396561135,"30",2,45,2,15,0,30,"2:45","2:15","+0H 30M"
,"Ortiz, Luis F.","656814","R","ST","109","81.6","2693","16.8",0.6905384161393406,0.4970497379327746,73.25901916561642,96.4185787828883,"Sweeper","50","210","165",-23.15955961727188,23.15955961727188,"45",3,30,2,45,0,45,"3:30","2:45","+0H 45M"
,"Miller, Bobby","676272","R","ST","14","85.3","2695","14.8",0.6312160402796794,0.5054748999024972,61.823762849910906,90.63521106857785,"Sweeper","51","240","180",-28.81144821866694,28.81144821866693,"60",4,0,3,0,1,0,"4:00","3:00","+1H 00M"
,"Garrett, Reed","657585","R","ST","37","86","2586","12.9",0.5540103041858706,0.423721067566416,50.71051617542517,84.58591733781068,"Sweeper","42","255","195",-33.875401162385515,33.8754011623855,"60",4,15,3,15,1,0,"4:15","3:15","+1H 00M"
,"Overton, Connor","656818","R","ST","10","80.7","2491","15.3",0.6489910849468133,0.39657191158577687,57.76418513067368,75.45144109006293,"Sweeper","40","240","210",-17.687255959389248,17.68725595938925,"30",4,0,3,30,0,30,"4:00","3:30","+0H 30M"
,"Luetge, Lucas","476595","L","ST","98","76.4","2688","21",0.8679015859916595,0.6407518187339376,299.2279366343856,281.8878619574475,"Sweeper","64","480","510",17.340074676938116,17.34007467693814,"-30",8,0,8,30,0,30,"8:00","8:30","-0H 30M"
,"Hill, Rich","448179","L","ST","171","69.3","2523","22.7",0.9267075372366881,0.9205225173526305,277.1792660349711,275.73359418907125,"Sweeper","92","525","525",1.445671845899824,1.445671845899833,"0",8,45,8,45,0,0,"8:45","8:45"," 0H 00M"
,"Padilla, Nicholas","656820","R","ST","25","81.9","2657","20.1",0.8562049412866934,0.7706313357651813,44.624328171970376,60.309395582067,"Sweeper","77","270","240",-15.685067410096622,15.685067410096615,"30",4,30,4,0,0,30,"4:30","4:00","+0H 30M"
,"Faucher, Calvin","676534","R","ST","146","87.3","2843","11.8",0.48319542018315054,0.3264859483076568,52.3411806807259,80.80019649383202,"Sweeper","33","255","195",-28.45901581310612,28.45901581310611,"60",4,15,3,15,1,0,"4:15","3:15","+1H 00M"
,"Yacabonis, Jimmy","642231","R","ST","61","82.1","2769","17.6",0.718647888796548,0.7056016117294276,54.50418485664203,66.95937834255336,"Sweeper","71","255","225",-12.455193485911337,12.45519348591133,"30",4,15,3,45,0,30,"4:15","3:45","+0H 30M"
,"Murfee, Penn","682171","R","ST","131","79","2566","18.2",0.7284358148233115,0.7425078976842394,65.2707121712436,83.62155049986028,"Sweeper","74","225","195",-18.350838328616675,18.35083832861666,"30",3,45,3,15,0,30,"3:45","3:15","+0H 30M"
,"Crowe, Wil","640444","R","ST","23","86.5","2786","13.8",0.5721009612332093,0.38100765977673534,81.52081172324625,105.54845848299873,"Sweeper","38","195","150",-24.02764675975247,24.02764675975248,"45",3,15,2,30,0,45,"3:15","2:30","+0H 45M"
,"Wheeler, Zack","554430","R","ST","363","84.4","2631","14.3",0.60595049210231,0.4115054745209148,69.86432671526768,93.68968372612504,"Sweeper","41","225","180",-23.82535701085736,23.825357010857363,"45",3,45,3,0,0,45,"3:45","3:00","+0H 45M"
,"Walker, Taijuan","592836","R","ST","76","82.6","2587","12.8",0.5335468010969728,0.3479517665777767,101.03739280872736,118.18736659970465,"Sweeper","35","165","120",-17.149973790977285,17.14997379097728,"45",2,45,2,0,0,45,"2:45","2:00","+0H 45M"
,"Rogers, Taylor","573124","L","ST","403","79.4","2731","15.9",0.649932258768031,0.6375962481984384,288.2752422697529,274.30238686505277,"Sweeper","64","510","525",13.972855404700113,13.9728554047001,"-15",8,30,8,45,0,15,"8:30","8:45","-0H 15M"
,"Krook, Matt","640454","L","ST","15","80.8","2645","15.7",0.6669586507249464,0.4822606147871093,300.3069385609306,274.37342864225695,"Sweeper","48","480","525",25.93350991867362,25.933509918673675,"-45",8,0,8,45,0,45,"8:00","8:45","-0H 45M"
,"Manaea, Sean","640455","L","ST","199","79.6","2111","12.7",0.5706238637607604,0.3611251784494915,276.977795219157,267.8326113213733,"Sweeper","36","525","540",9.145183897783681,9.14518389778367,"-15",8,45,9,0,0,15,"8:45","9:00","-0H 15M"
,"Ramírez, Erasmo","541640","R","ST","14","80.1","2385","9.2",0.39251899651764366,0.26231251846258025,109.03722558134135,102.39102838943063,"Sweeper","26","135","150",6.646197191910716,6.646197191910719,"-15",2,15,2,30,0,15,"2:15","2:30","-0H 15M"
,"Webb, Jacob","657097","R","ST","205","84","2520","14.8",0.6427082693882398,0.45766165515993146,45.05629254899196,77.4937686615599,"Sweeper","46","270","210",-32.437476112567936,32.43747611256795,"60",4,30,3,30,1,0,"4:30","3:30","+1H 00M"
,"Cortes, Nestor","641482","L","ST","145","76.3","2582","18.2",0.7353472971379629,0.530523027512013,290.75020396463503,270.4555971902626,"Sweeper","53","495","540",20.294606774372426,20.2946067743724,"-45",8,15,9,0,0,45,"8:15","9:00","-0H 45M"
,"Mlodzinski, Carmen","669387","R","ST","135","84","2542","16",0.6927091280076993,0.6348931123163506,53.159377744505036,73.39887652618921,"Sweeper","63","255","210",-20.239498781684176,20.23949878168417,"45",4,15,3,30,0,45,"4:15","3:30","+0H 45M"
,"Hartwig, Grant","701643","R","ST","196","82.6","2417","14.7",0.6399957234852595,0.4439420069271109,57.392758615295904,83.30109372315796,"Sweeper","44","240","195",-25.908335107862058,25.908335107862072,"45",4,0,3,15,0,45,"4:00","3:15","+0H 45M"
,"Gausman, Kevin","592332","R","ST","17","77.4","2250","14.9",0.6485356773373484,0.2864152770519493,107.13216491050342,113.88634213540294,"Sweeper","29","150","135",-6.7541772248995215,6.75417722489952,"15",2,30,2,15,0,15,"2:30","2:15","+0H 15M"
,"Puk, A.J.","640462","L","ST","401","84","2341","10.4",0.4579989864861157,0.3479892858071305,271.1043644700643,247.08620462943992,"Sweeper","35","540","585",24.018159840624378,24.018159840624374,"-45",9,0,9,45,0,45,"9:00","9:45","-0H 45M"
